id,title,product_link
323,65-Inch 4K UHD Google TV, Smart TV, Dolby vision, Dolby atmos, Google assistant, In-built chromecast and premium streaming channels Model ( 2023 ) 65P637 Black
324,Band 6 All-Day SPO2 Monitoring Fullview Display 2 Weeks Battery Life 1.47 inch Graphite Black
325,PlayStation 5 With Blu-Ray Disc Version (New Model) - Official KSA Version
326,Flip 6 Portable Waterproof Speaker Black
327,20000mAh High-Speed Charging Technology Powerbank 18 watt Black
328,iPad 2022 (10th Generation) 10.9-inch 64GB WiFi Silver - International Version
329,Apple iPhone 15 Pro Max
330,Samsung Galaxy S23 Ultra
331,Apple iPhone 15 Pro Max, 5G, 6.7-inch, 256GB, Natural Titanium
332,Redmi Note 13 Dual SIM Chromatic Purple 8GB RAM 256GB 5G - Global Version
333,DISQUE DUR INTERNE SSD ADATA ASX6000 LITE 256GB PCIE 3D NAND PCIE GEN
334,CLÉ USB TEAM GROUP C212 1TO USB 3.2 - NOIR
335,CLÉ USB TEAM GROUP C173 8GO USB 2.0 - NOIR
336,Smart Band 6 Sport Watch 1.56-inch AMOLED HD Screen 24H Heart Rate/Stress/Sleep Monitoring SpO2 & Female Health Tacking 5ATM Waterproof Black
337,Cloud II Wired Over-Ear Gaming Headphones For PS4, PS5, XOne, XSeries, Nintendo Switch And PC
338,Acer Swift Go 14 Laptop
339,iPhone 15 Pro Max 256GB Black Titanium 5G With FaceTime - Middle East Version
340,Galaxy S23 Ultra 5G Dual SIM Phantom Black 12GB RAM 256GB - International Version
341,ZIPFORCE True Wireless Earbuds, in-Ear Bluetooth 5.3 Headphones, Bluetooth Earbuds Touch Control 30 Playtime, IPX5 Waterproof TWS, Light-Weight Earphones
342,MacBook Air With 13.3-inch Retina Display, Core i5 Processor/10th Gen/macOS/8GB RAM/512 GB SSD/Intel Iris Plus Graphics With English Keyboard-2020 English Gold
343,Galaxy Tab S8 Graphite 8GB RAM 128GB 5G - Middle East Version
344,Inspiron 14 5410 Convertible Laptop With 14 Inch FHD Touchscreen Display, 11th Gen Intel Core i3-1125G4/ 256GB SSD/ 4 GB RAM/ Intel UHD Graphics/ Win 10 Home/ Eng Ar KB English/Arabic Silver
345,AirPods (3rd generation) with Lightning Charging Case White
346,EOS 5D Mark IV DSLR Camera With EF 24-105mm IS USM Lens Fast Versatile Full Frame Camera 30.4 MP 4K Wi-Fi GPS
347,65-Inch 4K UHD Google TV, Smart TV, Dolby vision, Dolby atmos, Google assistant, In-built chromecast and premium streaming channels Model ( 2023 ) 65P637 Black
348,Band 6 All-Day SPO2 Monitoring Fullview Display 2 Weeks Battery Life 1.47 inch Graphite Black
349,PlayStation 5 With Blu-Ray Disc Version (New Model) - Official KSA Version
350,Flip 6 Portable Waterproof Speaker Black
351,20000mAh High-Speed Charging Technology Powerbank 18 watt Black
352,iPad 2022 (10th Generation) 10.9-inch 64GB WiFi Silver - International Version
353,Apple iPhone 15 Pro Max
354,Samsung Galaxy S23 Ultra
355,Apple iPhone 15 Pro Max, 5G, 6.7-inch, 256GB, Natural Titanium
356,Redmi Note 13 Dual SIM Chromatic Purple 8GB RAM 256GB 5G - Global Version
357,DISQUE DUR INTERNE SSD ADATA ASX6000 LITE 256GB PCIE 3D NAND PCIE GEN
358,CLÉ USB TEAM GROUP C212 1TO USB 3.2 - NOIR
359,CLÉ USB TEAM GROUP C173 8GO USB 2.0 - NOIR
360,Smart Band 6 Sport Watch 1.56-inch AMOLED HD Screen 24H Heart Rate/Stress/Sleep Monitoring SpO2 & Female Health Tacking 5ATM Waterproof Black
361,Cloud II Wired Over-Ear Gaming Headphones For PS4, PS5, XOne, XSeries, Nintendo Switch And PC
362,Acer Swift Go 14 Laptop
363,Acer Swift Go 14 Laptop
364,iPhone 15 Pro Max 256GB Black Titanium 5G With FaceTime - Middle East Version
365,Galaxy S23 Ultra 5G Dual SIM Phantom Black 12GB RAM 256GB - International Version
366,ZIPFORCE True Wireless Earbuds, in-Ear Bluetooth 5.3 Headphones, Bluetooth Earbuds Touch Control 30 Playtime, IPX5 Waterproof TWS, Light-Weight Earphones
367,MacBook Air With 13.3-inch Retina Display, Core i5 Processor/10th Gen/macOS/8GB RAM/512 GB SSD/Intel Iris Plus Graphics With English Keyboard-2020 English Gold
368,Galaxy Tab S8 Graphite 8GB RAM 128GB 5G - Middle East Version
369,Inspiron 14 5410 Convertible Laptop With 14 Inch FHD Touchscreen Display, 11th Gen Intel Core i3-1125G4/ 256GB SSD/ 4 GB RAM/ Intel UHD Graphics/ Win 10 Home/ Eng Ar KB English/Arabic Silver
370,AirPods (3rd generation) with Lightning Charging Case White
371,EOS 5D Mark IV DSLR Camera With EF 24-105mm IS USM Lens Fast Versatile Full Frame Camera 30.4 MP 4K Wi-Fi GPS
372,65-Inch 4K UHD Google TV, Smart TV, Dolby vision, Dolby atmos, Google assistant, In-built chromecast and premium streaming channels Model ( 2023 ) 65P637 Black
373,Band 6 All-Day SPO2 Monitoring Fullview Display 2 Weeks Battery Life 1.47 inch Graphite Black
374,PlayStation 5 With Blu-Ray Disc Version (New Model) - Official KSA Version
375,Flip 6 Portable Waterproof Speaker Black
376,20000mAh High-Speed Charging Technology Powerbank 18 watt Black
377,iPad 2022 (10th Generation) 10.9-inch 64GB WiFi Silver - International Version
378,Apple iPhone 15 Pro Max
379,Samsung Galaxy S23 Ultra
380,Apple iPhone 15 Pro Max, 5G, 6.7-inch, 256GB, Natural Titanium
381,Redmi Note 13 Dual SIM Chromatic Purple 8GB RAM 256GB 5G - Global Version
382,DISQUE DUR INTERNE SSD ADATA ASX6000 LITE 256GB PCIE 3D NAND PCIE GEN
383,CLÉ USB TEAM GROUP C212 1TO USB 3.2 - NOIR
384,CLÉ USB TEAM GROUP C173 8GO USB 2.0 - NOIR
385,Smart Band 6 Sport Watch 1.56-inch AMOLED HD Screen 24H Heart Rate/Stress/Sleep Monitoring SpO2 & Female Health Tacking 5ATM Waterproof Black
386,Cloud II Wired Over-Ear Gaming Headphones For PS4, PS5, XOne, XSeries, Nintendo Switch And PC
387,Acer Swift Go 14 Laptop
388,Apple USB-C Power Adapter.20W,White
